,Property_ID,Prop_Type,Tax_Key,Address,District_Num,Nbhd_Num,Style,Unit_Count,Fbath_Count,Hbath_Count,Lot_Size,Sale_Date,Sale_Price,Ext_Wall,Story_Count,Year_Built,Room_Count,Finished_Sqft,Bdrm_Count,Condo_Project
1619,132129,Residential,2260884000,4480 N 66TH ST,2,1490,Ranch,1,1,0,5460,2022-08-19,130000.0,Wood,1.0,1951.0,5.0,920.0,2.0,
1620,132139,Residential,2260894000,4431 N 64TH ST,2,1490,Res O/S A & 1/2,1,1,0,5460,2022-11-02,68000.0,Aluminum/Vinyl,1.0,1930.0,6.0,966.0,3.0,
1621,132146,Residential,2260901000,4408 N 65TH ST,2,1490,Dplx Bungalow,2,2,0,5460,2022-07-18,160000.0,Stone,1.5,1925.0,7.0,2033.0,4.0,
1622,132188,Residential,2260942000,4468 N 64TH ST,2,1490,Cape Cod,1,1,0,5460,2022-02-25,155000.0,Aluminum/Vinyl,1.0,1951.0,5.0,1268.0,3.0,
1624,132208,Residential,2260963000,4436 N 63RD ST,2,1490,Cape Cod,1,2,0,5460,2022-10-11,224900.0,Aluminum/Vinyl,1.0,1953.0,5.0,1207.0,3.0,
1625,132281,Residential,2261039100,4346-4348 N 68TH ST,2,1490,Duplex N/S,2,2,0,4620,2022-07-28,164900.0,Brick,1.5,1961.0,9.0,2138.0,5.0,
1626,132305,Residential,2261062000,4348 N 67TH ST,2,1490,Ranch,1,2,0,5250,2022-01-18,158000.0,Brick,1.0,1957.0,10.0,1197.0,6.0,
1627,132347,Residential,2261103000,4321 N 64TH ST,2,1490,Cape Cod,1,2,0,5460,2022-07-15,163500.0,Brick,1.0,1948.0,5.0,1022.0,3.0,
1628,132377,Residential,2261133000,4209 N 67TH ST,2,1490,Res O/S A & 1/2,1,1,0,5000,2022-05-12,230000.0,Wood,1.5,1929.0,7.0,1517.0,4.0,
1629,132380,Residential,2261136000,4206-4208 N 68TH ST,2,1490,Duplex N/S,2,2,0,4400,2022-12-21,160000.0,Masonry/Frame,2.0,1956.0,10.0,2301.0,6.0,
1630,132437,Residential,2269967000,4557 N 66TH ST,2,1490,Ranch,1,1,0,5000,2022-08-25,130000.0,Stucco,1.0,1948.0,4.0,840.0,2.0,
1631,132441,Residential,2269971000,4572 N 66TH ST,2,1490,Cape Cod,1,2,0,5460,2022-12-27,139000.0,Aluminum/Vinyl,1.0,1942.0,6.0,1140.0,3.0,
1632,132453,Residential,2269981000,4556 N 65TH ST,2,1490,Duplex N/S,2,2,0,5200,2022-12-14,169900.0,Aluminum/Vinyl,1.5,1948.0,8.0,1538.0,4.0,
1635,132505,Residential,2270030111,4743--A N 52ND ST,7,1150,Duplex N/S,2,2,0,4998,2022-03-25,135000.0,Aluminum/Vinyl,2.0,1951.0,16.0,1944.0,8.0,
1636,132508,Residential,2270030115,4749-4751 N 52ND ST,7,1150,Duplex N/S,2,2,0,5040,2022-07-07,175000.0,Aluminum/Vinyl,1.5,1963.0,9.0,1933.0,5.0,
1637,132543,Residential,2270053112,4611-4613 N 52ND ST,7,1150,Duplex N/S,2,2,0,5880,2022-01-14,120307.0,Aluminum/Vinyl,2.0,1956.0,8.0,1872.0,4.0,
1638,132618,Residential,2270129122,4624 N 56TH ST,7,1150,Cape Cod,1,1,0,7049,2022-05-03,193000.0,Brick,1.0,1947.0,5.0,1240.0,3.0,
1639,132629,Residential,2270140100,4653 N 54TH ST,7,1150,Milwaukee Bungalow,1,2,0,9881,2022-03-22,80000.0,Asphalt/Other,1.0,1928.0,5.0,1080.0,2.0,
1642,132678,Residential,2270192100,4672 N 57TH ST,7,1150,Cape Cod,1,1,0,9184,2022-03-16,106000.0,Wood,1.5,1943.0,10.0,1231.0,4.0,
1643,132699,Residential,2270220000,4747 N 57TH ST,7,1150,Cape Cod,1,1,0,9506,2022-10-04,162500.0,Aluminum/Vinyl,1.0,1938.0,5.0,957.0,3.0,
1644,132770,Residential,2270365000,4451 N 53RD ST,7,1560,Cape Cod,1,1,0,4920,2022-03-11,155000.0,Brick,1.0,1948.0,5.0,1477.0,3.0,
1645,132810,Residential,2270502000,4556 N 60TH ST,7,1560,Cape Cod,1,2,0,5520,2022-03-25,132000.0,Aluminum/Vinyl,1.5,1948.0,14.0,1370.0,8.0,
1646,132818,Residential,2270510000,4514 N 60TH ST,7,1560,Cape Cod,1,2,0,5520,2022-02-23,144900.0,Aluminum/Vinyl,1.0,1941.0,10.0,1174.0,6.0,
1647,132826,Residential,2270518000,4529 N 58TH ST,7,1560,Ranch,1,1,0,8280,2022-08-05,129000.0,Block,1.0,1939.0,5.0,1028.0,3.0,
1648,132827,Residential,2270519000,4537 N 58TH ST,7,1560,Ranch,1,2,1,8280,2022-11-29,207000.0,Aluminum/Vinyl,1.0,1953.0,6.0,1395.0,4.0,
1649,132844,Residential,2270536000,4544 N 58TH ST,7,1560,Cape Cod,1,1,0,4800,2022-10-04,100000.0,Brick,1.0,1948.0,4.0,890.0,2.0,
1650,132881,Residential,2270573000,4507 N 56TH ST,7,1560,Cape Cod,1,1,1,4800,2022-02-21,110000.0,Aluminum/Vinyl,1.0,1947.0,10.0,1380.0,7.0,
1651,132881,Residential,2270573000,4507 N 56TH ST,7,1560,Cape Cod,1,1,1,4800,2022-06-29,200000.0,Aluminum/Vinyl,1.0,1947.0,10.0,1380.0,7.0,
1652,132892,Residential,2270584000,4461 N 56TH ST,7,1560,Cape Cod,1,1,0,4800,2022-02-23,135000.0,Aluminum/Vinyl,1.0,1937.0,5.0,976.0,3.0,
1653,132898,Residential,2270589200,5519 W LINCOLN CREEK DR,7,1560,Cottage,1,1,0,5293,2022-06-23,110000.0,Asphalt/Other,1.0,1941.0,5.0,970.0,1.0,
1654,132918,Residential,2270704000,4437 N 55TH ST,7,1560,Milwaukee Bungalow,1,2,0,4800,2022-12-27,188000.0,Aluminum/Vinyl,1.0,1929.0,6.0,1513.0,3.0,
1655,132927,Residential,2270713000,4414 N 56TH ST,7,1560,Milwaukee Bungalow,1,2,0,4800,2022-08-24,180000.0,Aluminum/Vinyl,1.0,1928.0,8.0,1513.0,3.0,
1656,132945,Residential,2270731000,4408 N 57TH ST,7,1560,Milwaukee Bungalow,1,2,0,4800,2022-01-06,200000.0,Aluminum/Vinyl,1.0,1927.0,16.0,2142.0,7.0,
1657,132972,Residential,2270758000,4444 N 58TH ST,7,1560,Milwaukee Bungalow,1,1,0,4800,2022-05-27,172000.0,Aluminum/Vinyl,1.0,1926.0,14.0,1555.0,6.0,
1658,132986,Residential,2270805000,4470 N 52ND ST,7,1560,Ranch,1,1,1,7370,2022-08-30,130000.0,Aluminum/Vinyl,1.0,1955.0,5.0,936.0,3.0,
1659,132993,Residential,2270812000,4420 N 52ND ST,7,1560,Ranch,1,1,1,6250,2022-01-08,75000.0,Aluminum/Vinyl,1.0,1955.0,5.0,936.0,2.0,
1660,133040,Residential,2280010000,4750 N 45TH ST,7,1150,Cape Cod,1,1,0,6028,2022-05-26,122500.0,Aluminum/Vinyl,1.0,1953.0,6.0,1092.0,4.0,
1661,133058,Residential,2280028000,4684 N 45TH ST,7,1150,Cape Cod,1,1,0,6713,2022-10-05,97700.0,Aluminum/Vinyl,1.0,1952.0,5.0,952.0,3.0,
1662,133069,Residential,2280039000,4633 N 44TH ST,7,1150,Cape Cod,1,1,0,6028,2022-09-14,90000.0,Aluminum/Vinyl,1.5,1950.0,6.0,1043.0,4.0,
1663,133100,Residential,2280074000,4567 N 45TH ST,7,1150,Ranch,1,1,0,6028,2022-06-18,144000.0,Brick,1.0,1955.0,6.0,1101.0,3.0,
1664,133109,Residential,2280085000,4759-4761 N 46TH ST,7,1150,Duplex N/S,2,2,0,6048,2022-06-09,117500.0,Aluminum/Vinyl,2.0,1957.0,10.0,1848.0,6.0,
1666,133171,Residential,2280176110,4821 W HAMPTON AV,7,1150,Milwaukee Bungalow,1,1,0,8498,2022-07-12,160000.0,Brick,1.0,1923.0,0.0,1317.0,3.0,
1668,133185,Residential,2280189100,4723 N 48TH ST,7,1150,Cottage,1,1,0,5842,2022-10-08,52100.0,Aluminum/Vinyl,1.0,1929.0,3.0,592.0,1.0,
1670,133188,Residential,2280192000,4722-4724 N 49TH ST,7,1150,Duplex N/S,2,2,2,5588,2022-10-24,140000.0,Aluminum/Vinyl,2.0,1956.0,10.0,2245.0,6.0,
1671,133194,Residential,2280199000,4687 N 48TH ST,7,1150,Milwaukee Bungalow,1,1,1,5842,2022-09-08,117400.0,Aluminum/Vinyl,1.0,1930.0,6.0,1040.0,4.0,
1672,133197,Residential,2280203000,4684 N 49TH ST,7,1150,Res O/S A & 1/2,1,1,1,5842,2022-02-22,155000.0,Aluminum/Vinyl,1.5,1929.0,12.0,1248.0,6.0,
1673,133208,Residential,2280215000,4642 N 49TH ST,7,1150,Ranch,1,1,0,6477,2022-02-15,53000.0,Aluminum/Vinyl,1.0,1929.0,4.0,600.0,1.0,
1674,133281,Residential,2280306000,4651 N 49TH ST,7,1150,Cape Cod,1,2,0,5842,2022-08-02,132000.0,Aluminum/Vinyl,1.0,1936.0,7.0,1205.0,4.0,
1675,133290,Residential,2280315000,4634 N 50TH ST,7,1150,Contemporary,1,1,1,6072,2022-05-23,64000.0,Aluminum/Vinyl,1.5,1932.0,5.0,1062.0,3.0,
1676,133314,Residential,2280339000,4546 N 50TH ST,7,1150,Cape Cod,1,1,1,8712,2022-03-07,100000.0,Asphalt/Other,1.0,1940.0,10.0,1022.0,4.0,
1677,133331,Residential,2280359000,4414 N 50TH ST,7,1680,Cape Cod,1,1,1,6072,2022-02-18,190000.0,Stucco,1.5,1935.0,7.0,1365.0,4.0,
1678,133371,Residential,2280404110,4610 N 51ST BL,7,1150,Milwaukee Bungalow,1,1,1,4144,2022-07-05,65000.0,Aluminum/Vinyl,1.0,1927.0,4.0,988.0,2.0,
1679,133387,Residential,2280420100,4562-4564 N 51ST BL,7,1150,Duplex N/S,2,2,0,4928,2022-07-15,172000.0,Aluminum/Vinyl,2.0,1957.0,10.0,2248.0,6.0,
1681,133415,Residential,2280504000,4612 N 45TH ST,7,1150,Ranch,1,1,0,6028,2022-02-10,75000.0,Aluminum/Vinyl,1.0,1953.0,8.0,747.0,4.0,
1682,133481,Residential,2281106000,4521 N SHERMAN BL,7,1150,Colonial,1,1,2,5280,2022-03-22,164900.0,Brick,2.0,1948.0,12.0,1386.0,6.0,
1683,133484,Residential,2281109000,4505 N SHERMAN BL,7,1150,Duplex N/S,2,2,0,5280,2022-04-05,150000.0,Brick,2.0,1951.0,16.0,2046.0,8.0,
1684,133517,Residential,2281221000,4532 N 45TH ST,7,1150,Cape Cod,1,1,0,6028,2022-03-02,69000.0,Aluminum/Vinyl,1.0,1950.0,12.0,1092.0,8.0,
1685,133519,Residential,2281223000,4544 N 45TH ST,7,1150,Cape Cod,1,1,0,6028,2022-09-27,165000.0,Aluminum/Vinyl,1.0,1950.0,7.0,1184.0,4.0,
1686,133539,Residential,2281243000,4520 N 46TH ST,7,1150,Cape Cod,1,1,0,6028,2022-02-25,69600.0,Wood,1.0,1951.0,5.0,852.0,3.0,
1687,133541,Residential,2281245000,4532 N 46TH ST,7,1150,Cape Cod,1,1,0,6302,2022-04-05,163000.0,Aluminum/Vinyl,1.0,1951.0,6.0,932.0,4.0,
1688,133557,Residential,2281313000,4630-4632 N 46TH ST,7,1150,Duplex N/S,2,2,0,6028,2022-03-18,127500.0,Aluminum/Vinyl,2.0,1952.0,8.0,1564.0,4.0,
1689,133562,Residential,2281318000,4660-4662 N 46TH ST,7,1150,Duplex N/S,2,2,0,5891,2022-04-12,89900.0,Asphalt/Other,2.0,1952.0,8.0,1564.0,4.0,
1690,133586,Residential,2281424000,4445 N 44TH ST,7,1150,Ranch,1,1,0,5203,2022-05-18,110000.0,Aluminum/Vinyl,1.0,1950.0,4.0,682.0,2.0,
1691,133677,Residential,2289945000,4666 N 44TH ST,7,1150,Ranch,1,1,0,4800,2022-05-23,72500.0,Aluminum/Vinyl,1.0,1950.0,4.0,694.0,2.0,
1692,133678,Residential,2289946000,4667 N SHERMAN BL,7,1150,Ranch,1,1,0,5368,2022-12-12,118500.0,Brick,1.0,1950.0,4.0,738.0,2.0,
1694,133701,Residential,2289977100,4511 W HAMPTON AV,7,1150,Dplx Bungalow,2,2,0,8400,2022-07-25,99000.0,Wood,1.5,1927.0,9.0,1782.0,4.0,
1695,133727,Residential,2290015000,4222 W BEETHOVEN PL,7,1440,Cape Cod,1,1,0,5040,2022-02-10,85000.0,Aluminum/Vinyl,1.0,1948.0,5.0,1138.0,3.0,
1696,133757,Residential,2290046000,4473 N 41ST ST,7,1440,Cape Cod,1,1,1,4760,2022-10-25,127000.0,Aluminum/Vinyl,1.0,1950.0,5.0,1179.0,3.0,
1697,133760,Residential,2290050000,4426 N SHERMAN BL,7,1440,Cape Cod,1,1,0,5445,2022-07-20,165000.0,Stone,1.0,1950.0,6.0,1609.0,3.0,
1698,133806,Residential,2290144000,4401-4403 N 38TH ST,7,1440,Duplex N/S,2,2,0,5160,2022-12-21,105000.0,Masonry/Frame,2.0,1959.0,10.0,2222.0,5.0,
1699,133842,Residential,2290301000,4435 N 42ND ST,7,1440,Ranch,1,2,0,4800,2022-05-18,200000.0,Aluminum/Vinyl,1.0,1949.0,5.0,1399.0,2.0,
1700,133843,Residential,2290302000,4209 W BEETHOVEN PL,7,1440,Cape Cod,1,1,1,4800,2022-12-22,170000.0,Brick,1.0,1949.0,6.0,1397.0,4.0,
1701,133862,Residential,2290412000,4506 N 37TH ST,7,1440,Dplx Bungalow,2,2,0,3600,2022-08-24,105000.0,Aluminum/Vinyl,2.0,1927.0,9.0,1858.0,5.0,
1702,133864,Residential,2290414000,4512 N 37TH ST,7,1440,Res O/S 2sty +,1,1,0,3600,2022-06-22,105000.0,Masonry/Frame,2.0,1928.0,6.0,1392.0,3.0,
1703,133875,Residential,2290425000,4560 N 37TH ST,7,1440,Milwaukee Bungalow,1,1,0,3600,2022-04-11,175000.0,Wood,1.0,1926.0,8.0,1467.0,4.0,
1704,133882,Residential,2290432000,4569 N 37TH ST,7,1440,Milwaukee Bungalow,1,1,0,4560,2022-04-28,75000.0,Wood,1.0,1926.0,5.0,984.0,2.0,
1705,133932,Residential,2290485000,4438 N 38TH ST,7,1440,Cottage,1,2,1,7740,2022-02-23,194000.0,Aluminum/Vinyl,1.0,1922.0,10.0,1393.0,6.0,
1706,133941,Residential,2290494000,4479 N 36TH ST,7,1440,Milwaukee Bungalow,1,1,1,3600,2022-03-28,145000.0,Brick,1.0,1928.0,8.0,1665.0,4.0,
1707,133952,Residential,2290505000,4423 N 36TH ST,7,1440,Cape Cod,1,2,0,3600,2022-03-03,56000.0,Aluminum/Vinyl,1.5,1939.0,10.0,1105.0,4.0,
1708,133952,Residential,2290505000,4423 N 36TH ST,7,1440,Cape Cod,1,2,0,3600,2022-11-01,155000.0,Aluminum/Vinyl,1.5,1939.0,10.0,1105.0,4.0,
1709,133954,Residential,2290507000,4415 N 36TH ST,7,1440,Milwaukee Bungalow,1,2,0,3600,2022-11-30,69900.0,Aluminum/Vinyl,1.0,1926.0,5.0,944.0,2.0,
1710,133976,Residential,2290529000,4451 N HOPKINS ST,7,1440,Cape Cod,1,1,0,4200,2022-08-26,99000.0,Aluminum/Vinyl,1.0,1949.0,5.0,1134.0,3.0,
1711,134018,Residential,2290634100,4769 N 38TH ST,7,1440,Milwaukee Bungalow,1,1,0,7200,2022-12-13,150000.0,Aluminum/Vinyl,1.0,1928.0,6.0,1543.0,3.0,
1713,134033,Residential,2290648000,4732 N 40TH ST,7,1440,Milwaukee Bungalow,1,1,0,4200,2022-05-10,190000.0,Aluminum/Vinyl,1.0,1927.0,7.0,1702.0,3.0,
1714,134038,Residential,2290653000,4710 N 40TH ST,7,1440,Ranch,1,1,0,3600,2022-04-01,61800.0,Aluminum/Vinyl,1.0,1949.0,4.0,667.0,2.0,
1715,134048,Residential,2290663000,4739 N 39TH ST,7,1440,Milwaukee Bungalow,1,2,0,3600,2022-11-23,120000.0,Aluminum/Vinyl,1.5,1925.0,16.0,1568.0,7.0,
1716,134061,Residential,2290676000,4027 W HAMPTON AV,7,1440,Ranch,1,1,0,2940,2022-07-25,57000.0,Aluminum/Vinyl,1.0,1947.0,4.0,667.0,2.0,
1717,134064,Residential,2290680000,4764 N 41ST ST,7,1440,Milwaukee Bungalow,1,2,0,4800,2022-01-04,150000.0,Aluminum/Vinyl,1.0,1928.0,8.0,1656.0,4.0,
1718,134084,Residential,2290700000,4737 N 40TH ST,7,1440,Milwaukee Bungalow,1,1,1,4800,2022-03-24,90000.0,Aluminum/Vinyl,1.0,1927.0,7.0,1456.0,4.0,
1719,134095,Residential,2290712000,4119 W HAMPTON AV,7,1440,Ranch,1,1,1,4116,2022-11-18,85000.0,Aluminum/Vinyl,1.0,1951.0,4.0,818.0,2.0,
1720,134144,Residential,2290763100,4725 N 42ND ST,7,1440,Cape Cod,1,1,0,4800,2022-05-26,138700.0,Brick,1.0,1948.0,5.0,1251.0,3.0,
1721,134166,Residential,2290788000,4220 W PECK PL,7,1440,Ranch,1,1,0,4200,2022-12-09,64500.0,Aluminum/Vinyl,1.0,1946.0,4.0,744.0,2.0,
1722,134172,Residential,2290795000,4656 N SHERMAN BL,7,1440,Cape Cod,1,1,0,3348,2022-10-06,72900.0,Brick,1.0,1951.0,6.0,1141.0,4.0,
1723,134176,Residential,2290799000,4676 N SHERMAN BL,7,1440,Cape Cod,1,1,0,3720,2022-05-12,79000.0,Brick,1.0,1951.0,4.0,761.0,2.0,
1724,134180,Residential,2290804000,4219 W COURTLAND AV,7,1440,Ranch,1,1,0,3720,2022-12-21,65000.0,Aluminum/Vinyl,1.0,1949.0,4.0,725.0,2.0,
1725,134192,Residential,2290820000,4606 N SHERMAN BL,7,1440,Cape Cod,1,1,0,3348,2022-05-24,125000.0,Brick,1.0,1951.0,4.0,1142.0,2.0,
1726,134216,Residential,2290847000,4602 N 42ND ST,7,1440,Milwaukee Bungalow,1,1,0,3600,2022-09-14,96000.0,Aluminum/Vinyl,1.0,1929.0,6.0,1072.0,2.0,
1727,134230,Residential,2290861000,4666 N 42ND ST,7,1440,Milwaukee Bungalow,1,1,0,3600,2022-08-11,75000.0,Aluminum/Vinyl,1.0,1929.0,5.0,1003.0,2.0,
1728,134244,Residential,2290875000,4621 N 40TH ST,7,1440,Milwaukee Bungalow,1,2,0,3600,2022-05-18,100000.0,Aluminum/Vinyl,1.0,1928.0,8.0,1555.0,4.0,
1729,134256,Residential,2290887000,4630 N 41ST ST,7,1440,Milwaukee Bungalow,1,1,0,3600,2022-07-21,88000.0,Aluminum/Vinyl,1.0,1928.0,6.0,1039.0,3.0,
1730,134308,Residential,2290940000,4637 N 38TH ST,7,1440,Res O/S A & 1/2,1,2,0,3600,2022-12-15,85000.0,Aluminum/Vinyl,1.0,1910.0,7.0,1011.0,4.0,
1731,134352,Residential,2290986000,4610 N 38TH ST,7,1440,Duplex O/S,2,2,0,3600,2022-05-31,70000.0,Aluminum/Vinyl,1.5,1912.0,7.0,1499.0,3.0,
1732,134376,Residential,2291102100,3509--A W HAMPTON AV,7,1440,Milwaukee Bungalow,1,2,0,3600,2022-12-09,65000.0,Aluminum/Vinyl,1.5,1911.0,10.0,1851.0,3.0,
1733,134390,Residential,2291116000,4746 N 36TH ST,7,1440,Res O/S A & 1/2,1,1,0,7200,2022-04-28,84834.0,Aluminum/Vinyl,1.5,1915.0,7.0,1333.0,5.0,
1734,134401,Residential,2291127000,4703 N 35TH ST,7,1440,Dplx Bungalow,2,2,0,3780,2022-02-11,124000.0,Masonry/Frame,1.5,1928.0,9.0,1789.0,4.0,
1735,134406,Residential,2291132000,4723 N 35TH ST,7,1440,Milwaukee Bungalow,1,1,0,3780,2022-04-15,70000.0,Aluminum/Vinyl,1.0,1925.0,7.0,1329.0,4.0,
1736,134413,Residential,2291139000,4751 N 35TH ST,7,1440,Milwaukee Bungalow,1,1,0,3780,2022-11-07,30000.0,Wood,1.0,1930.0,6.0,1289.0,3.0,
1737,134420,Residential,2291146000,3609 W HAMPTON AV,7,1440,Duplex O/S,2,2,0,3600,2022-09-12,41000.0,Aluminum/Vinyl,1.5,1918.0,10.0,1450.0,4.0,
1738,134443,Residential,2291169000,4709--A N 36TH ST,7,1440,Duplex O/S,2,2,1,3600,2022-09-20,100000.0,Aluminum/Vinyl,1.5,1912.0,7.0,1386.0,3.0,
1740,134479,Residential,2291212000,4643 N 35TH ST,7,1440,Milwaukee Bungalow,1,2,0,5670,2022-06-23,180000.0,Aluminum/Vinyl,1.5,1927.0,8.0,1459.0,3.0,
1741,134488,Residential,2291221000,3526 W GLENDALE AV,7,1440,Cape Cod,1,1,0,4000,2022-12-02,79500.0,Aluminum/Vinyl,1.0,1942.0,6.0,1014.0,4.0,
1742,134504,Residential,2291309000,4425 N 40TH ST,7,1440,Cape Cod,1,1,0,5760,2022-04-26,96000.0,Aluminum/Vinyl,1.0,1947.0,5.0,1080.0,3.0,
1743,134522,Residential,2291402000,4458 N HOPKINS ST,7,1440,Colonial,1,1,0,5781,2022-05-10,42000.0,Aluminum/Vinyl,2.0,1941.0,6.0,1088.0,2.0,
1744,134565,Residential,2299783000,4461 N 39TH ST,7,1440,Cape Cod,1,1,0,5074,2022-06-15,110000.0,Brick,1.0,1946.0,4.0,1196.0,2.0,
1745,134587,Residential,2299805000,4462 N 40TH ST,7,1440,Ranch,1,1,0,4484,2022-09-12,79900.0,Brick,1.0,1951.0,4.0,773.0,2.0,
1747,134633,Residential,2299862000,4569 N 41ST ST,7,1440,Milwaukee Bungalow,1,1,1,4800,2022-12-22,65000.0,Brick,1.0,1926.0,7.0,1218.0,4.0,
1748,134682,Residential,2300008000,4439-4441 N 30TH ST,1,1500,Dplx Bungalow,2,2,0,5200,2022-03-31,137500.0,Aluminum/Vinyl,2.0,1929.0,11.0,2434.0,4.0,
1749,134738,Residential,2300103000,4569 N 29TH ST,1,1500,Cottage,1,1,0,4200,2022-12-08,77000.0,Aluminum/Vinyl,1.0,1924.0,4.0,572.0,2.0,
1750,134740,Residential,2300105000,4559 N 29TH ST,1,1500,Colonial,1,1,1,4200,2022-10-18,51000.0,Aluminum/Vinyl,2.0,1965.0,7.0,1344.0,4.0,
1751,134747,Residential,2300112000,4527 N 29TH ST,1,1500,Dplx Bungalow,2,2,0,3850,2022-06-30,91000.0,Aluminum/Vinyl,1.5,1926.0,8.0,1459.0,3.0,
1752,134757,Residential,2300123000,4550 N 30TH ST,1,1500,Dplx Bungalow,2,2,0,5200,2022-11-21,82000.0,Aluminum/Vinyl,1.5,1926.0,9.0,1885.0,4.0,
1753,134763,Residential,2300130000,4573 N 30TH ST,1,1500,Cottage,1,1,0,5200,2022-06-27,45000.0,Aluminum/Vinyl,1.0,1924.0,5.0,1012.0,2.0,
1754,134791,Residential,2300221000,4738 N 29TH ST,1,1500,Duplex O/S,2,2,0,3600,2022-12-14,98000.0,Aluminum/Vinyl,1.5,1914.0,8.0,1419.0,4.0,
1755,134802,Residential,2300236000,4773 N 29TH ST,1,1500,Milwaukee Bungalow,1,1,1,4200,2022-08-19,105000.0,Aluminum/Vinyl,1.0,1928.0,7.0,1209.0,4.0,
1756,134813,Residential,2300249000,4719 N 29TH ST,1,1500,Res O/S A & 1/2,1,1,0,3600,2022-01-28,75000.0,Aluminum/Vinyl,1.0,1928.0,6.0,1055.0,3.0,
1757,134851,Residential,2300289000,4711 N 30TH ST,1,1500,Milwaukee Bungalow,1,1,0,3870,2022-07-08,110000.0,Aluminum/Vinyl,1.0,1928.0,5.0,961.0,2.0,
1758,134873,Residential,2300311000,4780 N 31ST ST,1,1500,Milwaukee Bungalow,1,1,0,3840,2022-03-02,47000.0,Aluminum/Vinyl,1.0,1930.0,6.0,847.0,2.0,
1759,134900,Residential,2300359000,4702 N 35TH ST,7,1440,Res O/S A & 1/2,1,2,0,3600,2022-07-08,140000.0,Aluminum/Vinyl,1.0,1903.0,7.0,1005.0,3.0,
1760,134921,Residential,2300384000,4672 N 35TH ST,7,1440,Res O/S A & 1/2,1,2,0,3600,2022-01-25,65000.0,Aluminum/Vinyl,1.0,1911.0,5.0,990.0,2.0,
1762,134944,Residential,2300415000,4665 N 30TH ST,1,1500,Milwaukee Bungalow,1,2,0,3870,2022-05-19,120000.0,Asphalt/Other,1.0,1928.0,14.0,1368.0,7.0,
1763,134995,Residential,2300468000,4624-4626 N 30TH ST,1,1500,Dplx Bungalow,2,2,0,5850,2022-07-06,154000.0,Masonry/Frame,2.0,1928.0,14.0,2826.0,6.0,
1764,135028,Residential,2300501000,4642 N 29TH ST,1,1500,Res O/S A & 1/2,1,1,0,5400,2022-12-07,65000.0,Aluminum/Vinyl,1.0,1920.0,7.0,1112.0,4.0,
1766,135098,Residential,2300639000,4537 N 28TH ST,1,1500,Milwaukee Bungalow,1,2,0,4720,2022-05-23,220000.0,Aluminum/Vinyl,1.5,1926.0,9.0,1974.0,4.0,
1767,135106,Residential,2300647000,4508 N 29TH ST,1,1500,Res O/S A & 1/2,1,1,0,4720,2022-07-15,61000.0,Aluminum/Vinyl,1.0,1924.0,6.0,1172.0,2.0,
1768,135134,Residential,2300677000,4462 N 28TH ST,1,1500,Milwaukee Bungalow,1,1,0,4760,2022-08-02,135000.0,Aluminum/Vinyl,1.0,1926.0,8.0,1278.0,4.0,
1769,135139,Residential,2300682000,4473 N 28TH ST,1,1500,Milwaukee Bungalow,1,1,0,4400,2022-04-27,135000.0,Aluminum/Vinyl,1.0,1926.0,4.0,1614.0,2.0,
1770,266040,Residential,2309987100,4424 N HOPKINS ST,7,1440,Cottage,1,1,0,3816,2022-12-01,86500.0,Aluminum/Vinyl,1.0,1927.0,7.0,686.0,4.0,
1772,135169,Residential,2310003000,4477 N TEUTONIA AV,1,1500,Cape Cod,1,1,0,4040,2022-08-09,88000.0,Aluminum/Vinyl,1.0,1950.0,5.0,1178.0,3.0,
1773,135174,Residential,2310008000,4449 N TEUTONIA AV,1,1500,Cape Cod,1,1,0,4040,2022-10-25,125000.0,Aluminum/Vinyl,1.0,1950.0,5.0,1177.0,3.0,
1774,135187,Residential,2310021000,4434 N 25TH ST,1,1500,Res O/S 2sty +,1,1,0,4000,2022-06-13,114900.0,Aluminum/Vinyl,2.0,1923.0,6.0,1172.0,3.0,
1775,135288,Residential,2310213000,4761 N 24TH ST,1,1340,Colonial,1,1,0,4800,2022-03-09,100000.0,Aluminum/Vinyl,2.0,1948.0,4.0,982.0,2.0,
1776,135300,Residential,2310225000,4736 N 24TH ST,1,1340,Milwaukee Bungalow,1,1,0,7607,2022-10-20,113000.0,Aluminum/Vinyl,1.0,1924.0,8.0,1471.0,5.0,
1777,135359,Residential,2310283000,4570 N 24TH PL,1,1620,Cape Cod,1,1,0,4950,2022-08-19,108000.0,Brick,1.0,1948.0,4.0,1428.0,2.0,
1778,135377,Residential,2310301000,4614-4616 N 24TH ST,1,1620,Duplex O/S,2,2,1,4800,2022-02-02,187900.0,Brick,1.5,1931.0,10.0,2109.0,4.0,
1779,135421,Residential,2310409000,4739 N 22ND ST,1,1340,Cape Cod,1,1,0,5120,2022-12-15,115000.0,Wood,1.0,1941.0,6.0,1254.0,3.0,
1780,135438,Residential,2310426000,4731 N 21ST ST,1,1340,Milwaukee Bungalow,1,1,0,4800,2022-01-05,117000.0,Aluminum/Vinyl,1.0,1931.0,12.0,1171.0,4.0,
1781,135449,Residential,2310437000,4706 N 22ND ST,1,1340,Cape Cod,1,1,0,4800,2022-08-17,145000.0,Aluminum/Vinyl,1.5,1946.0,5.0,1083.0,2.0,
